text,label
Cet employeur compte environ deux cents salariés répartis sur trois sites. Voir les conditions générales.,neutre
Ce restaurant se situe à dix minutes à pied de la gare centrale.,neutre
À noter que cette crème visage s'applique matin et soir sur peau propre. Voir les conditions générales.,neutre
"Sans surprise, cette voiture tombe en panne bien plus souvent qu'attendu pour son âge. Je ne recommande pas du tout.",négatif
Ce vol est parti et arrivé exactement à l'heure prévue. Je recommande vivement.,positif
Cette marque de produits bio a un excellent goût et une composition irréprochable. Rien à redire.,positif
"Malheureusement, ce restaurant gastronomique a facturé des plats que nous n'avions même pas commandés. Quelle déception.",négatif
À noter que les frais de cette livraison dépendent du poids total du colis. Plus d'informations sur le site officiel.,neutre
"Sincèrement, ce trajet en bus a été très confortable malgré la longue durée du trajet. Je recommande vivement.",positif
"Je regrette de dire que cette révision n'a pas résolu le problème signalé, la panne est réapparue une semaine après. À éviter absolument.",négatif
"Pour information, cet hôpital se situe au deuxième étage du bâtiment médical. Voir les conditions générales.",neutre
À noter que les résultats d'analyses de cette clinique sont disponibles sous quarante-huit heures. Plus d'informations sur le site officiel.,neutre
"Pour information, les tarifs de ce spa varient selon la prestation choisie.",neutre
"Honnêtement, cette révision n'a pas résolu le problème signalé, la panne est réapparue une semaine après. Quelle déception.",négatif
Cet hôpital est ouvert du lundi au samedi sur rendez-vous. Plus d'informations sur le site officiel.,neutre
L'hygiène dans les cuisines visibles de ce restaurant laisse à désirer.,négatif
"Malheureusement, ce trajet en bus a subi un retard de plus de quatre heures sans explication claire. Je ne recommande pas du tout.",négatif
"Sans hésiter, ce produit alimentaire a un excellent goût et une composition irréprochable.",positif
"Pour information, cette clinique est ouverte du lundi au samedi sur rendez-vous. Plus d'informations sur le site officiel.",neutre
"Sans surprise, cette mairie exige des documents contradictoires selon les guichets.",négatif
Je regrette de dire que ce syndic de copropriété ne répond plus depuis la signature du contrat. Je ne recommande pas du tout.,négatif
Cette boutique en ligne ne répond jamais aux réclamations concernant les livraisons ratées. Je ne recommande pas du tout.,négatif
"Pour information, cette exposition dure environ deux heures, entracte compris.",neutre
"Selon le site officiel, l'installation de ce fournisseur d'accès nécessite l'intervention d'un technicien. Plus d'informations sur le site officiel.",neutre
"Franchement, ce train propose un excellent rapport qualité-prix pour cette distance. Bravo à toute l'équipe.",positif
"Sans surprise, ce coach sportif arrive systématiquement en retard aux rendez-vous fixés. Je ne recommande pas du tout.",négatif
"Honnêtement, cette marque de produits bio respecte vraiment ses engagements en matière de qualité biologique. Une très belle surprise.",positif
"Franchement, ce transporteur respecte systématiquement les délais annoncés lors de la commande. Je recommande vivement.",positif
"Honnêtement, cette voiture tombe en panne bien plus souvent qu'attendu pour son âge. Plus jamais.",négatif
"Honnêtement, ce trajet en bus a subi un retard de plus de quatre heures sans explication claire. Je ne recommande pas du tout.",négatif
"Pour être franc, cette entreprise impose une charge de travail largement excessive sans reconnaissance. À éviter absolument.",négatif
À noter que ce cours en ligne se déroule sur douze semaines à raison de six heures par semaine. Plus d'informations sur le site officiel.,neutre
"Honnêtement, ce conseiller financier propose des frais de gestion parmi les plus bas du marché. Je recommande vivement.",positif
"Honnêtement, cette crème visage ne tient absolument pas les promesses affichées sur l'emballage. À éviter absolument.",négatif
"Pour information, cette épicerie dispose d'un rayon dédié aux produits sans gluten. Plus d'informations sur le site officiel.",neutre
Je regrette de dire que ce coach sportif arrive systématiquement en retard aux rendez-vous fixés. Quelle déception.,négatif
"Sans hésiter, ce produit alimentaire respecte vraiment ses engagements en matière de qualité biologique.",positif
À noter que ce train dessert cette destination trois fois par semaine. Voir les conditions générales.,neutre
Cette révision a été effectuée rapidement et sans surcoût par rapport au devis initial. Une très belle surprise.,positif
Je dois dire que ce concert était une expérience inoubliable du début à la fin. Bravo à toute l'équipe.,positif
"Pour information, ce coach sportif intervient dans plusieurs salles de la région.",neutre
Cet employeur a annoncé un salaire différent de celui négocié à l'embauche. Je ne recommande pas du tout.,négatif
"Franchement, ce garage a fait un diagnostic précis et une réparation impeccable. Bravo à toute l'équipe.",positif
"Franchement, l'ambiance à ce club de fitness est motivante et conviviale.",positif
Cette école se déroule sur douze semaines à raison de six heures par semaine. Voir les conditions générales.,neutre
"Franchement, ce téléviseur vaut vraiment son prix, je suis conquis. Je recommande vivement.",positif
Ce chauffeur de taxi propose plusieurs formules tarifaires selon la période. Plus d'informations sur le site officiel.,neutre
"Malheureusement, l'hygiène de ce supermarché laisse clairement à désirer. À éviter absolument.",négatif
"Selon le site officiel, ce cours en ligne se déroule sur douze semaines à raison de six heures par semaine. Plus d'informations sur le site officiel.",neutre
"Honnêtement, l'équipe commerciale n'a jamais répondu à mes trois emails de réclamation. À éviter absolument.",négatif
"Sans hésiter, cette piscine municipale dispose d'équipements modernes et toujours bien entretenus.",positif
À noter que cette voiture est équipée d'un moteur essence de cent chevaux.,neutre
"Pour être franc, cette salle de sport a annulé plusieurs cours sans prévenir les inscrits. Quelle déception.",négatif
Je dois dire que mon opérateur mobile a résolu ma panne le jour même de mon signalement. Rien à redire.,positif
"Pour être franc, cette entreprise a annoncé un salaire différent de celui négocié à l'embauche.",négatif
"Honnêtement, cette piscine municipale a annulé plusieurs cours sans prévenir les inscrits. Je ne recommande pas du tout.",négatif
"Honnêtement, cette compagnie aérienne a été très ponctuelle et courtoise durant tout le trajet.",positif
Cette mairie est ouverte du lundi au vendredi sur rendez-vous. Plus d'informations sur le site officiel.,neutre
"Selon le site officiel, la garantie de cette voiture couvre deux ans ou cent mille kilomètres. Voir les conditions générales.",neutre
"Sans surprise, ce chauffeur de taxi a été particulièrement impoli avec les passagers. Je ne recommande pas du tout.",négatif
"Franchement, ce vol est parti et arrivé exactement à l'heure prévue. Je recommande vivement.",positif
"Pour être franc, ce coach sportif n'a jamais adapté les séances à ma condition physique. Plus jamais.",négatif
"Malheureusement, cette croisière a été bien en dessous de ce qui était décrit dans la brochure. Quelle déception.",négatif
Je dois dire que cette crème visage a nettement amélioré l'apparence de ma peau en quelques semaines. Rien à redire.,positif
Je dois dire que cette marque de produits bio a un excellent goût et une composition irréprochable. Rien à redire.,positif
"Selon le site officiel, ce dentiste accepte la carte vitale et le tiers payant. Voir les conditions générales.",neutre
"Franchement, le passage à ce forfait téléphonique s'est fait sans aucune coupure de service. Bravo à toute l'équipe.",positif
"Malheureusement, ce concessionnaire a rendu le véhicule avec une nouvelle panne non signalée avant. Je ne recommande pas du tout.",négatif
"Sans hésiter, le colis est arrivé un jour plus tôt que prévu, quelle bonne surprise. Rien à redire.",positif
Je dois dire que cette marque de produits bio a un excellent goût et une composition irréprochable. Une très belle surprise.,positif
"Pour information, cet appartement propose une surface habitable de soixante-dix mètres carrés.",neutre
"Pour information, cette entreprise est basée dans la zone industrielle en périphérie de la ville. Plus d'informations sur le site officiel.",neutre
